date,state,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh
2022-10-30,Uttar Pradesh,19.4,16.8,78,15.5
2022-10-31,Delhi,19.5,18.6,79,16.0
2022-10-31,Maharashtra,20.9,15.9,78,6.6
2022-10-31,Karnataka,17.2,10.2,86,15.2
2022-10-31,Punjab,16.4,5.5,71,13.2
2022-10-31,Uttar Pradesh,20.6,12.1,62,11.0
2022-11-01,Delhi,17.2,7.3,74,5.9
2022-11-01,Maharashtra,21.1,14.2,73,7.4
2022-11-01,Karnataka,17.9,8.2,64,19.4
2022-11-01,Punjab,18.9,16.9,80,11.5
2022-11-01,Uttar Pradesh,21.4,6.9,80,5.4
2022-11-02,Delhi,16.8,16.5,84,12.5
2022-11-02,Maharashtra,19.2,10.7,88,7.8
2022-11-02,Karnataka,17.8,0.1,83,20.0
2022-11-02,Punjab,19.5,3.1,65,11.1
2022-11-02,Uttar Pradesh,20.9,18.2,75,13.4
2022-11-03,Delhi,19.4,5.4,80,17.8
2022-11-03,Maharashtra,16.6,0.0,78,15.5
2022-11-03,Karnataka,21.3,0.1,87,19.6
2022-11-03,Punjab,19.6,17.8,73,10.8
2022-11-03,Uttar Pradesh,16.7,14.6,65,7.5
2022-11-04,Delhi,20.0,7.6,66,11.6
2022-11-04,Maharashtra,19.5,5.4,64,11.5
2022-11-04,Karnataka,21.3,18.2,67,15.4
2022-11-04,Punjab,20.9,0.9,67,19.3
2022-11-04,Uttar Pradesh,17.4,14.1,63,10.4
2022-11-05,Delhi,17.1,8.6,73,13.7
2022-11-05,Maharashtra,18.6,19.1,87,11.7
2022-11-05,Karnataka,21.0,4.9,83,15.3
2022-11-05,Punjab,20.2,17.7,81,12.7
2022-11-05,Uttar Pradesh,17.6,1.4,61,8.3
2022-11-06,Delhi,21.4,13.0,83,18.2
2022-11-06,Maharashtra,18.0,18.5,73,17.6
2022-11-06,Karnataka,20.5,15.8,88,10.9
2022-11-06,Punjab,19.0,6.7,73,7.2
2022-11-06,Uttar Pradesh,20.4,7.2,62,19.0
2022-11-07,Delhi,17.3,19.3,68,16.3
2022-11-07,Maharashtra,18.0,4.2,83,5.5
2022-11-07,Karnataka,19.8,8.0,68,19.2
2022-11-07,Punjab,21.4,2.6,63,15.2
2022-11-07,Uttar Pradesh,17.8,18.1,88,10.5
2022-11-08,Delhi,18.7,6.4,72,18.4
2022-11-08,Maharashtra,17.2,17.9,90,12.2
2022-11-08,Karnataka,19.9,7.1,67,17.3
2022-11-08,Punjab,18.8,13.5,81,18.7
2022-11-08,Uttar Pradesh,21.9,2.0,79,12.4
2022-11-09,Delhi,18.0,13.9,82,16.1
2022-11-09,Maharashtra,21.7,12.0,85,15.6
2022-11-09,Karnataka,19.6,2.8,85,11.1
2022-11-09,Punjab,19.4,7.8,90,12.3
2022-11-09,Uttar Pradesh,17.5,1.0,77,18.4
2022-11-10,Delhi,17.6,6.3,62,6.2
2022-11-10,Maharashtra,21.9,0.4,69,10.0
2022-11-10,Karnataka,19.1,5.8,75,18.9
2022-11-10,Punjab,17.4,0.1,79,8.7
2022-11-10,Uttar Pradesh,20.1,1.1,84,6.0
2022-11-11,Delhi,21.8,12.7,87,11.8
2022-11-11,Maharashtra,21.8,10.9,72,18.4
2022-11-11,Karnataka,21.2,12.9,74,19.4
2022-11-11,Punjab,19.2,6.1,60,7.0
2022-11-11,Uttar Pradesh,22.4,0.0,81,17.8
2022-11-12,Delhi,20.8,6.9,69,5.6
2022-11-12,Maharashtra,18.6,12.9,66,7.7
2022-11-12,Karnataka,17.9,8.3,73,12.3
2022-11-12,Punjab,21.0,2.5,74,7.7
2022-11-12,Uttar Pradesh,18.7,0.0,89,8.8
2022-11-13,Delhi,22.2,8.6,81,12.9
2022-11-13,Maharashtra,22.4,16.8,83,16.1
2022-11-13,Karnataka,18.2,15.4,84,17.1
2022-11-13,Punjab,22.1,5.6,65,13.0
2022-11-13,Uttar Pradesh,21.5,4.2,89,13.1
2022-11-14,Delhi,20.4,2.2,71,17.1
2022-11-14,Maharashtra,20.1,0.2,66,7.0
2022-11-14,Karnataka,19.0,9.8,80,6.2
2022-11-14,Punjab,21.2,18.7,67,7.3
2022-11-14,Uttar Pradesh,21.4,8.8,69,6.1
2022-11-15,Delhi,20.6,16.1,61,8.7
2022-11-15,Maharashtra,17.9,4.9,78,8.4
2022-11-15,Karnataka,21.1,7.1,89,19.4
2022-11-15,Punjab,22.6,17.5,72,9.1
2022-11-15,Uttar Pradesh,20.5,5.3,73,15.9
2022-11-16,Delhi,18.2,12.4,67,6.5
2022-11-16,Maharashtra,19.1,10.0,74,12.5
2022-11-16,Karnataka,20.7,8.7,61,13.8
2022-11-16,Punjab,19.4,15.7,72,7.0
2022-11-16,Uttar Pradesh,18.1,12.9,88,10.4
2022-11-17,Delhi,19.4,0.7,75,12.5
2022-11-17,Maharashtra,19.8,10.7,81,18.8
2022-11-17,Karnataka,21.3,4.1,72,6.2
2022-11-17,Punjab,19.8,17.0,65,9.3
2022-11-17,Uttar Pradesh,20.8,0.1,77,18.3
2022-11-18,Delhi,21.5,20.0,77,17.8
2022-11-18,Maharashtra,19.7,12.2,63,15.1
2022-11-18,Karnataka,20.4,3.9,83,17.3
2022-11-18,Punjab,21.2,10.5,78,16.2
2022-11-18,Uttar Pradesh,19.3,17.1,78,19.0
2022-11-19,Delhi,18.4,18.1,81,15.0
2022-11-19,Maharashtra,18.5,1.9,67,8.6
2022-11-19,Karnataka,19.6,13.2,69,7.5
2022-11-19,Punjab,20.7,16.9,68,7.2
2022-11-19,Uttar Pradesh,19.9,8.4,77,13.0
2022-11-20,Delhi,23.4,5.4,86,19.8
2022-11-20,Maharashtra,22.4,12.4,74,8.2
2022-11-20,Karnataka,19.3,0.4,74,17.1
2022-11-20,Punjab,22.8,18.9,89,6.8
2022-11-20,Uttar Pradesh,23.3,2.1,78,15.7
2022-11-21,Delhi,21.0,18.2,89,16.9
2022-11-21,Maharashtra,23.2,10.3,62,16.9
2022-11-21,Karnataka,21.6,14.6,65,10.4
2022-11-21,Punjab,21.6,0.0,77,17.8
2022-11-21,Uttar Pradesh,22.8,16.4,62,17.4
2022-11-22,Delhi,21.4,19.1,85,10.6
2022-11-22,Maharashtra,21.9,15.2,78,14.5
2022-11-22,Karnataka,21.5,6.2,65,9.0
2022-11-22,Punjab,18.8,2.4,84,13.3
2022-11-22,Uttar Pradesh,21.1,8.2,72,13.3
2022-11-23,Delhi,23.5,15.7,75,9.3
2022-11-23,Maharashtra,19.9,12.0,68,10.6
2022-11-23,Karnataka,19.1,3.4,69,13.0
2022-11-23,Punjab,23.8,6.7,67,6.5
2022-11-23,Uttar Pradesh,21.2,9.5,89,14.2
2022-11-24,Delhi,20.9,0.3,60,6.7
2022-11-24,Maharashtra,19.9,19.5,74,17.4
2022-11-24,Karnataka,23.0,5.7,81,14.4
2022-11-24,Punjab,22.3,19.2,79,6.0
2022-11-24,Uttar Pradesh,19.7,3.8,67,8.9
2022-11-25,Delhi,22.0,1.4,80,8.0
2022-11-25,Maharashtra,21.4,16.2,79,15.1
2022-11-25,Karnataka,22.8,15.5,88,16.9
2022-11-25,Punjab,20.5,7.4,83,11.8
2022-11-25,Uttar Pradesh,23.2,11.5,83,17.5
2022-11-26,Delhi,22.9,9.5,88,7.7
2022-11-26,Maharashtra,22.9,19.5,79,8.0
2022-11-26,Karnataka,21.5,14.9,60,19.8
2022-11-26,Punjab,22.3,0.7,82,17.0
2022-11-26,Uttar Pradesh,20.8,14.0,68,18.8
2022-11-27,Delhi,20.0,19.9,85,16.0
2022-11-27,Maharashtra,22.4,18.9,67,6.4
2022-11-27,Karnataka,20.8,11.4,89,6.5
2022-11-27,Punjab,22.2,5.9,63,6.6
2022-11-27,Uttar Pradesh,22.2,13.2,68,8.2
2022-11-28,Delhi,22.4,13.8,72,18.6
2022-11-28,Maharashtra,22.7,14.1,77,14.9
2022-11-28,Karnataka,23.7,12.7,79,13.6
2022-11-28,Punjab,24.2,16.0,81,5.9
2022-11-28,Uttar Pradesh,22.5,14.6,64,18.2
2022-11-29,Delhi,22.4,8.6,61,8.1
2022-11-29,Maharashtra,21.6,9.2,67,13.9
2022-11-29,Karnataka,22.0,15.6,77,15.6
2022-11-29,Punjab,24.3,3.5,89,12.2
2022-11-29,Uttar Pradesh,20.4,5.1,70,8.9
2022-11-30,Delhi,22.4,19.7,63,9.2
2022-11-30,Maharashtra,24.4,8.7,86,8.7
2022-11-30,Karnataka,20.1,11.4,65,8.6
2022-11-30,Punjab,20.2,17.2,69,18.8
2022-11-30,Uttar Pradesh,20.1,3.6,75,8.1
2022-12-01,Delhi,24.4,14.1,69,10.3
2022-12-01,Maharashtra,24.4,15.2,80,17.3
2022-12-01,Karnataka,21.5,2.8,84,16.4
2022-12-01,Punjab,24.9,11.8,74,10.4
2022-12-01,Uttar Pradesh,20.1,7.0,85,14.6
2022-12-02,Delhi,24.5,17.3,63,5.5
2022-12-02,Maharashtra,24.4,7.2,75,18.3
2022-12-02,Karnataka,24.9,19.5,77,17.3
2022-12-02,Punjab,24.7,8.0,64,18.5
2022-12-02,Uttar Pradesh,25.1,5.3,78,16.7
2022-12-03,Delhi,23.8,14.6,77,9.8
2022-12-03,Maharashtra,22.6,17.3,68,9.0
2022-12-03,Karnataka,20.5,11.4,78,6.4
2022-12-03,Punjab,22.1,7.1,85,11.4
2022-12-03,Uttar Pradesh,24.0,12.3,65,14.1
2022-12-04,Delhi,21.5,8.4,79,13.5
2022-12-04,Maharashtra,23.9,14.1,87,14.0
2022-12-04,Karnataka,21.4,15.3,78,15.4
2022-12-04,Punjab,22.4,1.0,77,8.5
2022-12-04,Uttar Pradesh,21.9,11.5,71,5.2
2022-12-05,Delhi,25.4,1.4,62,14.6
2022-12-05,Maharashtra,24.9,7.3,86,8.7
2022-12-05,Karnataka,25.0,9.4,61,19.1
2022-12-05,Punjab,25.6,18.1,62,17.4
2022-12-05,Uttar Pradesh,24.6,18.6,87,12.6
2022-12-06,Delhi,25.5,9.3,75,10.4
2022-12-06,Maharashtra,21.7,19.5,65,17.2
2022-12-06,Karnataka,22.9,11.9,76,18.8
2022-12-06,Punjab,24.8,5.5,83,8.8
2022-12-06,Uttar Pradesh,25.0,14.2,83,18.4
2022-12-07,Delhi,21.9,2.9,71,9.4
2022-12-07,Maharashtra,25.8,17.4,87,18.8
2022-12-07,Karnataka,21.2,0.6,61,9.4
2022-12-07,Punjab,22.9,10.7,81,7.7
2022-12-07,Uttar Pradesh,25.2,1.5,82,18.5
2022-12-08,Delhi,23.9,5.8,82,12.2
2022-12-08,Maharashtra,24.9,8.5,65,12.3
2022-12-08,Karnataka,22.1,15.5,79,6.2
2022-12-08,Punjab,24.7,4.3,88,10.6
2022-12-08,Uttar Pradesh,21.7,12.6,66,13.1
2022-12-09,Delhi,24.4,17.3,84,17.7
2022-12-09,Maharashtra,21.9,4.9,74,14.0
2022-12-09,Karnataka,23.9,14.1,68,7.7
2022-12-09,Punjab,24.2,16.0,74,5.6
2022-12-09,Uttar Pradesh,23.6,2.3,81,11.9
2022-12-10,Delhi,23.5,1.8,63,6.4
2022-12-10,Maharashtra,22.8,5.0,63,7.3
2022-12-10,Karnataka,23.5,4.1,70,12.2
2022-12-10,Punjab,25.7,6.4,88,6.4
2022-12-10,Uttar Pradesh,24.1,2.0,66,9.3
2022-12-11,Delhi,23.2,18.0,68,7.5
2022-12-11,Maharashtra,25.2,3.0,85,10.3
2022-12-11,Karnataka,23.7,5.0,75,15.0
2022-12-11,Punjab,25.3,11.6,78,13.2
2022-12-11,Uttar Pradesh,24.2,1.7,67,19.3
2022-12-12,Delhi,24.6,15.2,64,6.5
2022-12-12,Maharashtra,22.7,16.5,64,12.2
2022-12-12,Karnataka,23.2,16.3,84,17.8
2022-12-12,Punjab,24.2,19.1,66,6.4
2022-12-12,Uttar Pradesh,26.6,16.0,71,14.4
2022-12-13,Delhi,22.1,16.9,75,9.1
2022-12-13,Maharashtra,26.0,0.5,75,5.4
2022-12-13,Karnataka,26.5,10.4,65,7.1
2022-12-13,Punjab,26.7,18.5,61,19.3
2022-12-13,Uttar Pradesh,24.9,15.2,64,6.7
2022-12-14,Delhi,23.2,3.9,76,12.9
2022-12-14,Maharashtra,24.5,4.1,65,17.4
2022-12-14,Karnataka,26.8,1.8,67,15.0
2022-12-14,Punjab,24.4,7.9,77,18.2
2022-12-14,Uttar Pradesh,24.9,8.6,78,7.0
2022-12-15,Delhi,24.5,6.7,84,15.9
2022-12-15,Maharashtra,25.2,18.6,81,9.9
2022-12-15,Karnataka,24.6,11.2,76,7.8
2022-12-15,Punjab,24.7,6.5,79,9.6
2022-12-15,Uttar Pradesh,27.1,15.6,84,9.9
2022-12-16,Delhi,24.8,0.7,76,15.8
2022-12-16,Maharashtra,26.3,18.9,85,9.8
2022-12-16,Karnataka,25.2,0.5,85,10.5
2022-12-16,Punjab,25.6,4.4,84,12.9
2022-12-16,Uttar Pradesh,25.0,18.4,76,5.8
2022-12-17,Delhi,27.4,18.1,63,16.7
2022-12-17,Maharashtra,27.5,9.9,74,11.6
2022-12-17,Karnataka,23.5,16.4,73,7.3
2022-12-17,Punjab,24.7,16.0,64,11.4
2022-12-17,Uttar Pradesh,23.2,5.3,86,5.1
2022-12-18,Delhi,25.5,1.2,63,14.1
2022-12-18,Maharashtra,23.0,1.1,76,10.2
2022-12-18,Karnataka,23.0,14.7,65,6.1
2022-12-18,Punjab,25.1,10.9,65,8.0
2022-12-18,Uttar Pradesh,23.6,19.2,64,8.8
2022-12-19,Delhi,25.2,10.6,78,8.6
2022-12-19,Maharashtra,23.8,9.6,73,14.7
2022-12-19,Karnataka,27.2,13.4,71,17.7
2022-12-19,Punjab,24.5,4.9,64,18.7
2022-12-19,Uttar Pradesh,23.1,6.6,65,19.3
2022-12-20,Delhi,24.7,17.1,67,13.0
2022-12-20,Maharashtra,23.8,2.5,86,19.5
2022-12-20,Karnataka,24.9,11.2,88,11.6
2022-12-20,Punjab,25.5,15.0,69,6.7
2022-12-20,Uttar Pradesh,27.9,18.3,73,14.6
2022-12-21,Delhi,25.1,5.6,80,19.1
2022-12-21,Maharashtra,27.2,19.5,86,10.5
2022-12-21,Karnataka,24.5,8.3,75,10.2
2022-12-21,Punjab,24.2,0.8,71,10.8
2022-12-21,Uttar Pradesh,26.1,9.5,78,14.3
2022-12-22,Delhi,26.1,11.7,83,5.1
2022-12-22,Maharashtra,26.5,3.5,87,19.8
2022-12-22,Karnataka,24.4,18.0,67,10.6
2022-12-22,Punjab,26.8,0.3,78,5.0
2022-12-22,Uttar Pradesh,23.7,17.9,83,13.6
2022-12-23,Delhi,24.1,5.6,84,6.2
2022-12-23,Maharashtra,24.7,6.1,63,15.4
2022-12-23,Karnataka,25.4,13.3,77,12.6
2022-12-23,Punjab,26.6,1.0,61,12.0
2022-12-23,Uttar Pradesh,28.6,3.5,66,15.3
2022-12-24,Delhi,24.6,1.0,90,5.6
2022-12-24,Maharashtra,24.5,17.3,81,9.0
2022-12-24,Karnataka,28.2,16.5,71,11.9
2022-12-24,Punjab,25.0,7.1,76,10.8
2022-12-24,Uttar Pradesh,24.7,1.8,80,14.5
2022-12-25,Delhi,27.2,1.5,77,13.3
2022-12-25,Maharashtra,24.3,3.5,83,17.6
2022-12-25,Karnataka,26.4,4.9,84,15.3
2022-12-25,Punjab,27.3,9.0,86,18.0
2022-12-25,Uttar Pradesh,25.5,8.9,68,18.4
2022-12-26,Delhi,27.0,6.0,71,19.7
2022-12-26,Maharashtra,24.6,5.6,82,13.7
2022-12-26,Karnataka,25.4,4.8,65,17.5
2022-12-26,Punjab,27.5,19.4,63,8.8
2022-12-26,Uttar Pradesh,26.3,19.5,87,19.6
2022-12-27,Delhi,25.8,12.1,72,18.4
2022-12-27,Maharashtra,29.0,0.1,66,14.5
2022-12-27,Karnataka,28.2,3.9,84,14.0
2022-12-27,Punjab,29.0,2.1,64,11.8
2022-12-27,Uttar Pradesh,26.0,6.4,65,10.6
2022-12-28,Delhi,26.9,16.7,66,17.8
2022-12-28,Maharashtra,28.3,0.4,63,12.6
2022-12-28,Karnataka,27.9,14.1,68,16.1
2022-12-28,Punjab,27.4,1.7,86,18.5
2022-12-28,Uttar Pradesh,24.8,16.2,73,6.8
2022-12-29,Delhi,27.8,19.9,89,18.3
2022-12-29,Maharashtra,25.8,7.6,76,19.9
2022-12-29,Karnataka,28.1,15.6,70,13.2
2022-12-29,Punjab,29.5,4.2,83,7.6
2022-12-29,Uttar Pradesh,25.8,9.4,80,19.2
2022-12-30,Delhi,26.4,10.4,85,19.7
2022-12-30,Maharashtra,29.3,14.0,85,5.5
2022-12-30,Karnataka,29.6,1.2,65,8.3
2022-12-30,Punjab,27.5,14.8,78,14.8
2022-12-30,Uttar Pradesh,24.8,2.8,71,18.0
2022-12-31,Delhi,25.2,3.6,68,11.0
2022-12-31,Maharashtra,25.5,5.4,69,17.0
2022-12-31,Karnataka,26.6,17.7,82,9.7
2022-12-31,Punjab,26.2,5.4,61,11.2
2022-12-31,Uttar Pradesh,26.5,7.8,86,15.0
2023-01-01,Delhi,25.9,2.3,64,20.0
2023-01-01,Maharashtra,26.3,0.5,73,11.7
2023-01-01,Karnataka,28.3,0.0,81,18.3
2023-01-01,Punjab,28.8,1.5,83,12.0
2023-01-01,Uttar Pradesh,26.2,4.1,75,17.8
2023-01-02,Delhi,27.2,1.5,85,8.9
2023-01-02,Maharashtra,29.1,0.3,88,16.8
2023-01-02,Karnataka,28.7,1.8,78,18.4
2023-01-02,Punjab,27.5,4.0,86,10.8
2023-01-02,Uttar Pradesh,26.8,3.0,79,12.3
2023-01-03,Delhi,27.1,1.7,76,5.0
2023-01-03,Maharashtra,25.8,0.3,67,8.0
2023-01-03,Karnataka,29.2,0.8,66,11.2
2023-01-03,Punjab,26.1,3.2,78,12.5
2023-01-03,Uttar Pradesh,29.7,4.2,70,12.8
2023-01-04,Delhi,28.1,2.2,85,5.0
2023-01-04,Maharashtra,29.8,2.6,81,7.3
2023-01-04,Karnataka,28.3,1.4,74,6.0
2023-01-04,Punjab,26.0,1.0,73,6.5
2023-01-04,Uttar Pradesh,30.1,1.1,90,8.4
2023-01-05,Delhi,28.7,1.2,68,15.5
2023-01-05,Maharashtra,25.9,0.9,81,5.6
2023-01-05,Karnataka,28.6,1.0,62,17.0
2023-01-05,Punjab,28.9,2.9,70,6.4
2023-01-05,Uttar Pradesh,26.3,2.2,87,17.3
2023-01-06,Delhi,30.4,3.7,70,16.5
2023-01-06,Maharashtra,30.8,2.2,69,13.4
2023-01-06,Karnataka,26.7,1.2,90,18.3
2023-01-06,Punjab,28.5,1.8,85,14.7
2023-01-06,Uttar Pradesh,26.8,2.0,65,19.2
2023-01-07,Delhi,29.1,4.1,72,13.8
2023-01-07,Maharashtra,27.7,3.0,79,16.0
2023-01-07,Karnataka,27.0,4.8,74,15.7
2023-01-07,Punjab,26.4,2.7,70,9.7
2023-01-07,Uttar Pradesh,30.2,4.7,82,15.2
2023-01-08,Delhi,29.6,0.3,86,17.8
2023-01-08,Maharashtra,28.6,4.0,70,12.3
2023-01-08,Karnataka,28.9,0.8,69,9.9
2023-01-08,Punjab,29.3,3.3,70,6.9
2023-01-08,Uttar Pradesh,28.4,2.9,78,10.7
2023-01-09,Delhi,30.5,4.8,74,6.2
2023-01-09,Maharashtra,30.7,0.7,76,5.7
2023-01-09,Karnataka,30.2,0.1,87,12.5
2023-01-09,Punjab,28.1,0.2,67,15.2
2023-01-09,Uttar Pradesh,28.9,0.7,65,9.0
2023-01-10,Delhi,30.9,5.0,86,7.8
2023-01-10,Maharashtra,26.8,2.2,84,7.3
2023-01-10,Karnataka,29.4,0.1,70,13.6
2023-01-10,Punjab,30.0,2.0,67,6.6
2023-01-10,Uttar Pradesh,27.8,2.5,75,13.8
2023-01-11,Delhi,27.4,0.3,88,18.2
2023-01-11,Maharashtra,27.5,1.2,76,11.6
2023-01-11,Karnataka,27.1,2.1,60,5.9
2023-01-11,Punjab,31.1,3.8,83,14.1
2023-01-11,Uttar Pradesh,28.3,2.2,88,8.8
2023-01-12,Delhi,27.3,2.3,89,8.9
2023-01-12,Maharashtra,27.6,1.9,86,7.6
2023-01-12,Karnataka,30.0,1.7,87,13.7
2023-01-12,Punjab,31.0,3.5,64,16.0
2023-01-12,Uttar Pradesh,29.2,0.9,71,14.5
2023-01-13,Delhi,29.9,2.5,90,5.1
2023-01-13,Maharashtra,29.9,3.8,81,13.0
2023-01-13,Karnataka,29.2,1.4,81,10.2
2023-01-13,Punjab,30.5,1.7,65,17.6
2023-01-13,Uttar Pradesh,29.4,2.1,86,10.0
2023-01-14,Delhi,32.1,1.2,86,19.1
2023-01-14,Maharashtra,28.5,5.0,63,11.4
2023-01-14,Karnataka,27.8,0.4,69,13.0
2023-01-14,Punjab,30.2,0.4,62,14.3
2023-01-14,Uttar Pradesh,29.0,4.3,80,11.4
2023-01-15,Delhi,30.1,1.5,69,6.9
2023-01-15,Maharashtra,29.0,2.5,77,8.7
2023-01-15,Karnataka,30.6,1.0,75,13.2
2023-01-15,Punjab,27.8,0.3,67,11.2
2023-01-15,Uttar Pradesh,28.4,2.2,77,7.8
2023-01-16,Delhi,28.0,4.3,73,7.2
2023-01-16,Maharashtra,27.9,3.7,89,19.9
2023-01-16,Karnataka,29.1,4.6,79,15.5
2023-01-16,Punjab,29.1,2.3,83,9.0
2023-01-16,Uttar Pradesh,32.6,1.1,62,5.2
2023-01-17,Delhi,28.7,4.5,81,10.3
2023-01-17,Maharashtra,30.8,1.5,85,18.6
2023-01-17,Karnataka,28.0,4.1,84,13.2
2023-01-17,Punjab,32.6,2.7,80,13.9
2023-01-17,Uttar Pradesh,29.5,3.0,62,10.7
2023-01-18,Delhi,28.9,2.2,77,16.7
2023-01-18,Maharashtra,28.5,3.3,72,11.7
2023-01-18,Karnataka,30.7,2.9,71,11.8
2023-01-18,Punjab,31.4,1.5,81,7.6
2023-01-18,Uttar Pradesh,30.3,4.5,89,5.5
2023-01-19,Delhi,31.3,3.3,77,18.5
2023-01-19,Maharashtra,32.5,2.8,73,14.3
2023-01-19,Karnataka,30.7,2.4,78,15.1
2023-01-19,Punjab,30.7,0.3,87,10.6
2023-01-19,Uttar Pradesh,30.6,3.9,64,7.7
2023-01-20,Delhi,30.8,2.0,73,15.2
2023-01-20,Maharashtra,30.9,4.3,88,7.9
2023-01-20,Karnataka,31.0,4.5,80,19.6
2023-01-20,Punjab,31.6,1.8,86,15.0
2023-01-20,Uttar Pradesh,31.4,3.6,61,12.6
2023-01-21,Delhi,33.5,3.9,71,12.7
2023-01-21,Maharashtra,31.0,2.1,74,18.5
2023-01-21,Karnataka,29.8,3.4,84,17.9
2023-01-21,Punjab,31.7,1.4,83,15.3
2023-01-21,Uttar Pradesh,29.2,0.4,61,8.8
2023-01-22,Delhi,29.4,3.7,79,15.3
2023-01-22,Maharashtra,33.1,2.1,64,15.2
2023-01-22,Karnataka,33.3,3.0,73,11.0
2023-01-22,Punjab,28.9,3.6,89,14.5
2023-01-22,Uttar Pradesh,31.8,0.9,64,19.0
2023-01-23,Delhi,31.1,1.0,89,16.4
2023-01-23,Maharashtra,31.8,4.6,79,15.0
2023-01-23,Karnataka,29.2,4.6,88,16.5
2023-01-23,Punjab,30.7,3.1,69,17.6
2023-01-23,Uttar Pradesh,33.3,4.8,82,17.9
2023-01-24,Delhi,31.3,3.3,63,12.6
2023-01-24,Maharashtra,29.1,3.6,65,7.2
2023-01-24,Karnataka,29.4,3.5,70,19.3
2023-01-24,Punjab,33.8,4.9,72,15.0
2023-01-24,Uttar Pradesh,30.2,0.4,90,10.5
2023-01-25,Delhi,32.9,4.6,76,5.3
2023-01-25,Maharashtra,30.7,5.0,69,15.6
2023-01-25,Karnataka,32.6,2.8,72,10.6
2023-01-25,Punjab,29.9,0.1,89,8.1
2023-01-25,Uttar Pradesh,29.5,4.7,62,5.5
2023-01-26,Delhi,32.8,0.4,87,19.2
2023-01-26,Maharashtra,31.6,0.8,66,19.8
2023-01-26,Karnataka,31.2,0.0,66,12.2
2023-01-26,Punjab,32.7,0.4,77,11.2
2023-01-26,Uttar Pradesh,30.8,2.3,76,19.2
2023-01-27,Delhi,32.3,0.4,86,18.1
2023-01-27,Maharashtra,30.4,4.7,64,10.5
2023-01-27,Karnataka,30.6,1.6,71,11.8
2023-01-27,Punjab,33.1,3.2,60,17.4
2023-01-27,Uttar Pradesh,33.4,4.8,83,16.5
2023-01-28,Delhi,31.5,4.7,85,7.1
2023-01-28,Maharashtra,31.5,2.0,82,19.4
2023-01-28,Karnataka,32.4,3.9,76,12.2
2023-01-28,Punjab,30.5,1.6,90,11.3
2023-01-28,Uttar Pradesh,30.6,0.5,63,13.2
2023-01-29,Delhi,33.8,4.9,82,9.9
2023-01-29,Maharashtra,30.9,3.8,63,8.4
2023-01-29,Karnataka,32.7,0.8,64,6.2
2023-01-29,Punjab,32.2,1.8,62,8.0
2023-01-29,Uttar Pradesh,30.9,3.2,63,18.9
2023-01-30,Delhi,32.4,1.0,79,9.4
2023-01-30,Maharashtra,31.0,1.1,85,7.4
2023-01-30,Karnataka,34.9,4.7,82,15.3
2023-01-30,Punjab,34.4,4.0,60,11.0
2023-01-30,Uttar Pradesh,34.5,1.3,68,17.7
2023-01-31,Delhi,31.7,1.0,73,10.3
2023-01-31,Maharashtra,34.1,2.0,82,7.3
2023-01-31,Karnataka,31.0,4.3,64,5.6
2023-01-31,Punjab,33.6,2.4,74,16.1
2023-01-31,Uttar Pradesh,32.4,4.3,68,9.2
2023-02-01,Delhi,31.0,0.7,65,13.9
2023-02-01,Maharashtra,31.9,3.9,65,14.2
2023-02-01,Karnataka,32.7,1.6,71,11.1
2023-02-01,Punjab,32.6,2.5,85,7.4
2023-02-01,Uttar Pradesh,34.7,0.1,64,19.2
2023-02-02,Delhi,33.7,3.3,78,12.7
2023-02-02,Maharashtra,31.9,3.1,72,18.0
2023-02-02,Karnataka,33.7,2.9,88,16.0
2023-02-02,Punjab,34.7,2.1,66,18.2
2023-02-02,Uttar Pradesh,30.7,2.2,74,9.7
2023-02-03,Delhi,31.3,0.2,62,9.1
2023-02-03,Maharashtra,34.6,4.4,69,15.1
2023-02-03,Karnataka,32.1,4.5,69,19.4
2023-02-03,Punjab,33.3,4.2,60,6.7
2023-02-03,Uttar Pradesh,32.4,2.8,76,15.4
2023-02-04,Delhi,33.8,3.7,66,13.8
2023-02-04,Maharashtra,35.0,2.8,60,10.3
2023-02-04,Karnataka,35.1,4.7,67,6.4
2023-02-04,Punjab,34.8,1.6,86,7.1
2023-02-04,Uttar Pradesh,34.5,3.8,63,9.2
2023-02-05,Delhi,32.1,3.9,66,13.5
2023-02-05,Maharashtra,31.9,3.8,60,8.6
2023-02-05,Karnataka,35.3,4.6,87,15.1
2023-02-05,Punjab,34.3,0.5,70,9.2
2023-02-05,Uttar Pradesh,35.7,3.1,78,5.5
2023-02-06,Delhi,34.1,4.5,83,14.7
2023-02-06,Maharashtra,33.1,1.0,74,16.5
2023-02-06,Karnataka,33.9,1.3,85,5.9
2023-02-06,Punjab,33.8,1.2,70,13.3
2023-02-06,Uttar Pradesh,32.7,2.9,85,13.4
2023-02-07,Delhi,32.5,1.5,67,6.0
2023-02-07,Maharashtra,31.9,1.2,83,7.9
2023-02-07,Karnataka,32.2,2.6,75,10.6
2023-02-07,Punjab,36.0,3.7,73,12.6
2023-02-07,Uttar Pradesh,34.9,0.7,67,16.0
2023-02-08,Delhi,36.0,1.9,87,13.2
2023-02-08,Maharashtra,32.5,2.8,62,7.4
2023-02-08,Karnataka,34.4,0.8,75,12.7
2023-02-08,Punjab,36.2,3.0,89,5.9
